date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,safety_stock,stock_status,inventory_risk
2025-11-29,SKU01788,165,0,7,88,38,SUFFICIENT STOCK,False
2025-12-16,SKU01790,239,0,7,172,57,SUFFICIENT STOCK,False
2025-11-05,SKU01791,98,0,7,131,38,REORDER REQUIRED,True
2025-08-25,SKU01792,7560,0,7,1629,548,SUFFICIENT STOCK,False
2025-12-18,SKU01793,337,0,7,296,107,SUFFICIENT STOCK,True
2025-11-10,SKU01794,74,0,7,88,31,REORDER REQUIRED,True
2025-12-17,SKU01795,14,0,7,61,23,REORDER REQUIRED,True
2025-12-24,SKU01796,73,0,7,47,12,SUFFICIENT STOCK,False
2025-12-26,SKU01797,194,0,7,92,26,SUFFICIENT STOCK,False
2025-12-11,SKU01798,221,0,7,110,30,SUFFICIENT STOCK,False
2025-12-11,SKU01799,41,0,7,77,27,REORDER REQUIRED,True
2025-12-15,SKU01800,45,0,7,64,26,REORDER REQUIRED,True
2025-12-19,SKU01801,112,0,7,83,30,SUFFICIENT STOCK,True
2025-12-21,SKU01802,261,0,7,174,49,SUFFICIENT STOCK,False
2025-08-28,SKU01803,6009,0,7,1392,501,SUFFICIENT STOCK,False
2025-12-06,SKU01804,233,0,7,171,55,SUFFICIENT STOCK,False
2025-08-20,SKU01805,8409,0,7,1812,658,SUFFICIENT STOCK,False
2025-12-03,SKU01807,86,0,7,37,10,SUFFICIENT STOCK,False
2025-12-04,SKU01808,399,0,7,233,94,SUFFICIENT STOCK,False
2025-12-15,SKU01809,1,0,7,44,18,REORDER REQUIRED,True
2025-12-19,SKU01810,220,0,7,175,60,SUFFICIENT STOCK,True
2025-12-28,SKU01811,65,0,7,49,20,SUFFICIENT STOCK,True
2025-11-11,SKU01812,63,0,7,89,41,REORDER REQUIRED,True
2025-12-09,SKU01814,61,0,7,73,27,REORDER REQUIRED,True
2025-12-30,SKU01815,44,0,7,91,24,REORDER REQUIRED,True
2025-12-19,SKU01816,54,0,7,22,10,SUFFICIENT STOCK,False
2025-12-31,SKU01817,436,0,7,215,58,SUFFICIENT STOCK,False
2025-12-10,SKU01818,6417,0,7,1473,500,SUFFICIENT STOCK,False
2025-12-13,SKU01819,245,0,7,221,90,SUFFICIENT STOCK,True
2025-12-30,SKU01820,335,0,7,151,57,SUFFICIENT STOCK,False
2025-11-04,SKU01821,87,0,7,61,23,SUFFICIENT STOCK,False
2025-09-02,SKU01822,8424,0,7,1799,663,SUFFICIENT STOCK,False
2025-12-06,SKU01823,216,0,7,139,58,SUFFICIENT STOCK,False
2025-12-24,SKU01824,164,0,7,59,12,SUFFICIENT STOCK,False
2025-12-20,SKU01825,187,0,7,141,48,SUFFICIENT STOCK,True
2025-12-18,SKU01826,43,0,7,37,11,SUFFICIENT STOCK,True
2025-12-30,SKU01827,4950,0,7,1142,398,SUFFICIENT STOCK,False
2025-12-01,SKU01828,76,0,7,35,15,SUFFICIENT STOCK,False
2025-12-31,SKU01829,145,0,7,112,52,SUFFICIENT STOCK,True
2025-08-31,SKU01830,6825,0,7,1438,522,SUFFICIENT STOCK,False
2025-11-29,SKU01831,2,0,7,43,12,REORDER REQUIRED,True
2025-11-17,SKU01832,313,0,7,124,45,SUFFICIENT STOCK,False
2025-12-26,SKU01833,221,0,7,118,40,SUFFICIENT STOCK,False
2025-12-28,SKU01834,215,0,7,125,46,SUFFICIENT STOCK,False
2025-12-08,SKU01835,244,0,7,165,50,SUFFICIENT STOCK,False
2025-12-29,SKU01836,126,0,7,67,26,SUFFICIENT STOCK,False
2025-12-03,SKU01837,120,0,7,126,44,REORDER REQUIRED,True
2025-12-17,SKU01838,374,0,7,164,67,SUFFICIENT STOCK,False
2025-11-15,SKU01839,34,0,7,67,19,REORDER REQUIRED,True
2025-12-31,SKU01840,344,0,7,163,50,SUFFICIENT STOCK,False
2025-12-20,SKU01841,356,0,7,229,101,SUFFICIENT STOCK,False
2025-11-02,SKU01842,72,0,7,173,67,REORDER REQUIRED,True
2025-12-09,SKU01844,229,0,7,207,75,SUFFICIENT STOCK,True
2025-12-30,SKU01845,198,0,7,90,33,SUFFICIENT STOCK,False
2025-12-25,SKU01846,290,0,7,210,59,SUFFICIENT STOCK,False
2025-12-23,SKU01847,92,0,7,45,15,SUFFICIENT STOCK,False
2025-11-20,SKU01848,59,0,7,98,37,REORDER REQUIRED,True
2025-12-14,SKU01849,201,0,7,216,74,REORDER REQUIRED,True
2025-11-12,SKU01850,41,0,7,64,13,REORDER REQUIRED,True
2025-12-29,SKU01853,27,0,7,40,17,REORDER REQUIRED,True
2025-09-01,SKU01854,8415,0,7,1880,684,SUFFICIENT STOCK,False
2025-12-24,SKU01855,26,0,7,52,16,REORDER REQUIRED,True
2025-12-30,SKU01856,295,0,7,161,41,SUFFICIENT STOCK,False
2025-12-16,SKU01857,364,0,7,140,48,SUFFICIENT STOCK,False
2025-12-08,SKU01858,98,0,7,62,16,SUFFICIENT STOCK,False
2025-12-09,SKU01859,421,0,7,213,101,SUFFICIENT STOCK,False
2025-11-11,SKU01860,28,0,7,67,33,REORDER REQUIRED,True
2025-12-25,SKU01861,417,0,7,242,103,SUFFICIENT STOCK,False
2025-12-29,SKU01862,402,0,7,259,103,SUFFICIENT STOCK,False
2025-08-06,SKU01863,4531,0,7,992,375,SUFFICIENT STOCK,False
2025-12-09,SKU01864,130,0,7,59,27,SUFFICIENT STOCK,False
2025-12-31,SKU01865,359,0,7,225,89,SUFFICIENT STOCK,False
2025-12-16,SKU01867,409,0,7,153,51,SUFFICIENT STOCK,False
2025-12-08,SKU01868,274,0,7,127,55,SUFFICIENT STOCK,False
2025-12-28,SKU01869,286,0,7,149,51,SUFFICIENT STOCK,False
2025-12-18,SKU01870,152,0,7,94,26,SUFFICIENT STOCK,False
2025-11-27,SKU01871,40,0,7,95,19,REORDER REQUIRED,True
2025-12-27,SKU01872,157,0,7,91,36,SUFFICIENT STOCK,False
2025-09-01,SKU01874,4326,0,7,957,347,SUFFICIENT STOCK,False
2025-12-05,SKU01875,370,0,7,168,73,SUFFICIENT STOCK,False
2025-12-02,SKU01876,95,0,7,83,38,SUFFICIENT STOCK,True
2025-12-22,SKU01877,188,0,7,139,46,SUFFICIENT STOCK,False
2025-12-22,SKU01878,118,0,7,153,50,REORDER REQUIRED,True
2025-12-09,SKU01879,447,0,7,178,67,SUFFICIENT STOCK,False
2025-08-27,SKU01880,5011,0,7,1081,389,SUFFICIENT STOCK,False
2025-12-22,SKU01881,295,0,7,122,33,SUFFICIENT STOCK,False
2025-12-21,SKU01882,130,0,7,120,30,SUFFICIENT STOCK,True
2025-12-23,SKU01883,305,0,7,146,57,SUFFICIENT STOCK,False
2025-12-10,SKU01884,395,0,7,243,106,SUFFICIENT STOCK,False
2025-12-27,SKU01885,193,0,7,224,77,REORDER REQUIRED,True
2025-12-31,SKU01886,96,0,7,66,22,SUFFICIENT STOCK,False
2025-12-28,SKU01887,192,0,7,137,52,SUFFICIENT STOCK,False
2025-12-24,SKU01888,179,0,7,248,79,REORDER REQUIRED,True
2025-12-29,SKU01889,213,0,7,229,86,REORDER REQUIRED,True
2025-12-23,SKU01891,562,0,7,222,74,SUFFICIENT STOCK,False
2025-12-07,SKU01892,62,0,7,182,52,REORDER REQUIRED,True
2025-12-27,SKU01893,259,0,7,165,57,SUFFICIENT STOCK,False
2025-12-21,SKU01895,459,0,7,228,84,SUFFICIENT STOCK,False
2025-12-03,SKU01896,151,0,7,137,64,SUFFICIENT STOCK,True
2025-12-29,SKU01897,356,0,7,157,60,SUFFICIENT STOCK,False
2025-12-05,SKU01898,173,0,7,138,50,SUFFICIENT STOCK,True
2025-12-02,SKU01899,152,0,7,119,41,SUFFICIENT STOCK,True
2025-12-27,SKU01900,701,0,7,355,128,SUFFICIENT STOCK,False
2025-11-27,SKU01901,231,0,7,130,47,SUFFICIENT STOCK,False
2025-12-15,SKU01902,291,0,7,191,66,SUFFICIENT STOCK,False
2025-11-22,SKU01903,142,0,7,60,14,SUFFICIENT STOCK,False
2025-12-21,SKU01904,165,0,7,85,34,SUFFICIENT STOCK,False
2025-12-26,SKU01905,438,0,7,366,130,SUFFICIENT STOCK,True
2025-08-28,SKU01906,4300,0,7,1005,350,SUFFICIENT STOCK,False
2025-12-30,SKU01908,106,0,7,46,17,SUFFICIENT STOCK,False
2025-12-16,SKU01909,83,0,7,147,45,REORDER REQUIRED,True
2025-09-01,SKU01911,6157,0,7,1354,465,SUFFICIENT STOCK,False
2025-11-23,SKU01912,92,0,7,135,47,REORDER REQUIRED,True
2025-12-30,SKU01913,76,0,7,102,35,REORDER REQUIRED,True
2025-12-29,SKU01914,132,0,7,95,34,SUFFICIENT STOCK,False
2025-12-08,SKU01915,447,0,7,370,132,SUFFICIENT STOCK,True
2025-11-18,SKU01916,324,0,7,160,61,SUFFICIENT STOCK,False
2025-12-31,SKU01917,264,0,7,188,42,SUFFICIENT STOCK,False
2025-12-17,SKU01918,166,0,7,56,17,SUFFICIENT STOCK,False
2025-09-01,SKU01919,5766,0,7,1372,489,SUFFICIENT STOCK,False
2025-12-18,SKU01920,207,0,7,195,61,SUFFICIENT STOCK,True
2025-12-10,SKU01921,158,0,7,109,41,SUFFICIENT STOCK,False
2025-11-18,SKU01922,62,0,7,26,10,SUFFICIENT STOCK,False
2025-12-30,SKU01923,619,0,7,376,120,SUFFICIENT STOCK,False
2025-11-23,SKU01924,68,0,7,26,8,SUFFICIENT STOCK,False
2025-12-25,SKU01925,25,0,7,106,31,REORDER REQUIRED,True
2025-11-17,SKU01927,21,0,7,22,9,REORDER REQUIRED,True
2025-12-04,SKU01928,155,0,7,174,72,REORDER REQUIRED,True
2025-12-28,SKU01930,117,0,7,181,67,REORDER REQUIRED,True
2025-12-02,SKU01931,110,0,7,78,22,SUFFICIENT STOCK,False
2025-11-05,SKU01932,98,0,7,36,11,SUFFICIENT STOCK,False
2025-11-05,SKU01933,104,0,7,152,52,REORDER REQUIRED,True
2025-12-12,SKU01934,434,0,7,228,92,SUFFICIENT STOCK,False
2025-11-04,SKU01935,19,0,7,40,15,REORDER REQUIRED,True
2025-12-20,SKU01936,101,0,7,79,16,SUFFICIENT STOCK,False
2025-12-31,SKU01937,239,0,7,105,32,SUFFICIENT STOCK,False
2025-12-21,SKU01938,160,0,7,111,41,SUFFICIENT STOCK,False
2025-09-02,SKU01939,6142,0,7,1463,501,SUFFICIENT STOCK,False
2025-11-28,SKU01940,308,0,7,116,39,SUFFICIENT STOCK,False
2025-12-13,SKU01941,98,0,7,36,8,SUFFICIENT STOCK,False
2025-12-25,SKU01942,208,0,7,147,43,SUFFICIENT STOCK,False
2025-12-25,SKU01943,150,0,7,197,67,REORDER REQUIRED,True
2025-12-13,SKU01944,455,0,7,191,75,SUFFICIENT STOCK,False
2025-12-24,SKU01945,306,0,7,242,96,SUFFICIENT STOCK,True
2025-11-12,SKU01946,146,0,7,62,27,SUFFICIENT STOCK,False
2025-12-11,SKU01947,248,0,7,126,36,SUFFICIENT STOCK,False
2025-11-29,SKU01948,148,0,7,99,40,SUFFICIENT STOCK,False
2025-12-01,SKU01949,652,0,7,359,114,SUFFICIENT STOCK,False
2025-12-25,SKU01950,480,0,7,259,100,SUFFICIENT STOCK,False
2025-12-27,SKU01951,112,0,7,122,49,REORDER REQUIRED,True
2025-11-06,SKU01952,80,0,7,67,23,SUFFICIENT STOCK,True
2025-12-14,SKU01953,288,0,7,149,65,SUFFICIENT STOCK,False
2025-11-06,SKU01954,102,0,7,65,19,SUFFICIENT STOCK,False
2025-12-31,SKU01955,518,0,7,353,111,SUFFICIENT STOCK,False
2025-12-01,SKU01956,148,0,7,64,28,SUFFICIENT STOCK,False
2025-11-03,SKU01958,67,0,7,65,32,SUFFICIENT STOCK,True
2025-12-19,SKU01960,127,0,7,85,29,SUFFICIENT STOCK,False
2025-12-22,SKU01962,403,0,7,287,110,SUFFICIENT STOCK,False
2025-12-23,SKU01963,295,0,7,182,78,SUFFICIENT STOCK,False
2025-11-26,SKU01964,125,0,7,67,23,SUFFICIENT STOCK,False
2025-11-13,SKU01965,18,0,7,83,20,REORDER REQUIRED,True
2025-12-31,SKU01966,158,0,7,88,25,SUFFICIENT STOCK,False
2025-12-16,SKU01967,280,0,7,166,61,SUFFICIENT STOCK,False
2025-12-23,SKU01968,155,0,7,159,42,REORDER REQUIRED,True
2025-12-13,SKU01969,195,0,7,73,22,SUFFICIENT STOCK,False
2025-08-30,SKU01970,7665,0,7,1735,582,SUFFICIENT STOCK,False
2025-08-21,SKU01971,7448,0,7,1704,558,SUFFICIENT STOCK,False
2025-12-12,SKU01972,183,0,7,66,26,SUFFICIENT STOCK,False
2025-11-21,SKU01974,135,0,7,108,35,SUFFICIENT STOCK,True
2025-12-18,SKU01975,51,0,7,26,12,SUFFICIENT STOCK,False
2025-11-29,SKU01976,220,0,7,246,104,REORDER REQUIRED,True
2025-12-27,SKU01977,319,0,7,212,67,SUFFICIENT STOCK,False
2025-11-15,SKU01978,180,0,7,70,15,SUFFICIENT STOCK,False
2025-12-19,SKU01979,75,0,7,48,24,SUFFICIENT STOCK,False
2025-08-29,SKU01981,7589,0,7,1724,560,SUFFICIENT STOCK,False
2025-12-22,SKU01982,236,0,7,123,32,SUFFICIENT STOCK,False
2025-12-24,SKU01983,192,0,7,78,22,SUFFICIENT STOCK,False
2025-12-20,SKU01984,163,0,7,118,46,SUFFICIENT STOCK,True
2025-11-03,SKU01986,75,0,7,30,7,SUFFICIENT STOCK,False
2025-12-14,SKU01987,11,0,7,23,6,REORDER REQUIRED,True
2025-12-09,SKU01988,290,0,7,678,253,REORDER REQUIRED,True
2025-12-03,SKU01989,421,0,7,183,64,SUFFICIENT STOCK,False
2025-11-18,SKU01990,44,0,7,35,15,SUFFICIENT STOCK,True
2025-12-16,SKU01991,133,0,7,144,48,REORDER REQUIRED,True
2025-12-06,SKU01992,75,0,7,45,22,SUFFICIENT STOCK,False
2025-10-09,SKU01993,0,0,7,486,170,OUT OF STOCK,True
2025-12-19,SKU01994,374,0,7,184,53,SUFFICIENT STOCK,False
2025-12-16,SKU01995,216,0,7,81,19,SUFFICIENT STOCK,False
2025-12-30,SKU01996,68,0,7,158,74,REORDER REQUIRED,True
2025-12-13,SKU01997,243,0,7,94,43,SUFFICIENT STOCK,False
2025-11-23,SKU01999,69,0,7,40,20,SUFFICIENT STOCK,False
2025-12-07,SKU02000,325,0,7,214,81,SUFFICIENT STOCK,False
2025-11-17,SKU02001,293,0,7,124,27,SUFFICIENT STOCK,False
2025-11-22,SKU02002,76,0,7,32,15,SUFFICIENT STOCK,False
2025-11-29,SKU02004,82,0,7,42,14,SUFFICIENT STOCK,False
2025-12-04,SKU02005,66,0,7,47,13,SUFFICIENT STOCK,False
2025-12-29,SKU02007,409,0,7,218,92,SUFFICIENT STOCK,False
2025-12-01,SKU02009,77,0,7,187,87,REORDER REQUIRED,True
2025-12-24,SKU02010,441,0,7,244,98,SUFFICIENT STOCK,False
2025-11-18,SKU02011,280,0,7,137,47,SUFFICIENT STOCK,False
2025-12-25,SKU02012,138,0,7,93,21,SUFFICIENT STOCK,False
2025-12-23,SKU02013,123,0,7,125,55,REORDER REQUIRED,True
2025-11-10,SKU02014,102,0,7,46,23,SUFFICIENT STOCK,False
2025-12-24,SKU02015,228,0,7,226,79,SUFFICIENT STOCK,True
2025-12-18,SKU02016,127,0,7,286,114,REORDER REQUIRED,True
2025-12-03,SKU02017,263,0,7,98,37,SUFFICIENT STOCK,False
2025-11-29,SKU02018,318,0,7,126,54,SUFFICIENT STOCK,False
2025-12-25,SKU02019,17,0,7,22,7,REORDER REQUIRED,True
2025-12-15,SKU02020,163,0,7,84,36,SUFFICIENT STOCK,False
2025-11-27,SKU02021,122,0,7,138,50,REORDER REQUIRED,True
2025-12-13,SKU02022,82,0,7,125,50,REORDER REQUIRED,True
2025-11-04,SKU02023,84,0,7,33,12,SUFFICIENT STOCK,False
2025-12-27,SKU02024,147,0,7,99,26,SUFFICIENT STOCK,False
2025-12-17,SKU02025,255,0,7,173,52,SUFFICIENT STOCK,False
2025-12-13,SKU02026,26,0,7,35,8,REORDER REQUIRED,True
2025-11-11,SKU02027,26,0,7,67,17,REORDER REQUIRED,True
2025-12-07,SKU02028,211,0,7,114,31,SUFFICIENT STOCK,False
2025-12-27,SKU02029,418,0,7,191,64,SUFFICIENT STOCK,False
2025-12-30,SKU02030,222,0,7,187,66,SUFFICIENT STOCK,True
2025-12-04,SKU02031,76,0,7,124,40,REORDER REQUIRED,True
2025-11-15,SKU02032,290,0,7,98,35,SUFFICIENT STOCK,False
2025-11-22,SKU02033,46,0,7,87,36,REORDER REQUIRED,True
2025-12-03,SKU02034,84,0,7,78,31,SUFFICIENT STOCK,True
2025-11-29,SKU02035,106,0,7,46,13,SUFFICIENT STOCK,False
2025-12-30,SKU02037,143,0,7,133,49,SUFFICIENT STOCK,True
2025-11-14,SKU02038,5774,0,7,1416,449,SUFFICIENT STOCK,False
2025-12-02,SKU02039,173,0,7,112,42,SUFFICIENT STOCK,False
2025-11-14,SKU02040,99,0,7,214,87,REORDER REQUIRED,True
2025-12-31,SKU02042,252,0,7,162,62,SUFFICIENT STOCK,False
2025-12-04,SKU02044,199,0,7,140,51,SUFFICIENT STOCK,False
2025-11-12,SKU02045,76,0,7,26,11,SUFFICIENT STOCK,False
2025-12-11,SKU02046,50,0,7,1054,331,REORDER REQUIRED,True
2025-12-15,SKU02047,362,0,7,177,64,SUFFICIENT STOCK,False
2025-12-31,SKU02048,400,0,7,250,99,SUFFICIENT STOCK,False
2025-12-02,SKU02050,90,0,7,177,59,REORDER REQUIRED,True
2025-12-30,SKU02051,103,0,7,221,77,REORDER REQUIRED,True
2025-12-06,SKU02052,296,0,7,158,53,SUFFICIENT STOCK,False
2025-11-11,SKU02053,138,0,7,62,23,SUFFICIENT STOCK,False
2025-12-08,SKU02054,126,0,7,80,26,SUFFICIENT STOCK,False
2025-11-16,SKU02055,4355,0,7,1011,347,SUFFICIENT STOCK,False
2025-12-08,SKU02056,105,0,7,41,13,SUFFICIENT STOCK,False
2025-08-30,SKU02057,7224,0,7,1559,595,SUFFICIENT STOCK,False
2025-11-24,SKU02058,166,0,7,92,26,SUFFICIENT STOCK,False
2025-11-26,SKU02061,62,0,7,26,10,SUFFICIENT STOCK,False
2025-12-15,SKU02062,63,0,7,39,9,SUFFICIENT STOCK,False
2025-12-19,SKU02063,382,0,7,225,69,SUFFICIENT STOCK,False
2025-09-01,SKU02064,7493,0,7,1708,598,SUFFICIENT STOCK,False
2025-12-22,SKU02065,326,0,7,249,81,SUFFICIENT STOCK,True
2025-12-08,SKU02067,155,0,7,193,46,REORDER REQUIRED,True
2025-12-21,SKU02068,53,0,7,882,327,REORDER REQUIRED,True
2025-08-27,SKU02070,4564,0,7,1016,339,SUFFICIENT STOCK,False
2025-12-05,SKU02071,365,0,7,285,129,SUFFICIENT STOCK,True
2025-12-22,SKU02072,236,0,7,94,31,SUFFICIENT STOCK,False
2025-11-18,SKU02073,4,0,7,82,34,REORDER REQUIRED,True
2025-11-19,SKU02074,82,0,7,62,19,SUFFICIENT STOCK,False
2025-12-22,SKU02075,260,0,7,148,54,SUFFICIENT STOCK,False
2025-11-03,SKU02076,30,0,7,51,19,REORDER REQUIRED,True
2025-11-05,SKU02077,4,0,7,31,13,REORDER REQUIRED,True
2025-12-03,SKU02078,228,0,7,98,29,SUFFICIENT STOCK,False
2025-12-14,SKU02079,1,0,7,954,347,REORDER REQUIRED,True
2025-12-04,SKU02080,163,0,7,114,27,SUFFICIENT STOCK,False
2025-12-29,SKU02081,92,0,7,86,34,SUFFICIENT STOCK,True
2025-12-29,SKU02082,73,0,7,97,34,REORDER REQUIRED,True
2025-12-18,SKU02083,89,0,7,119,33,REORDER REQUIRED,True
2025-11-08,SKU02084,239,0,7,126,34,SUFFICIENT STOCK,False
2025-11-29,SKU02085,427,0,7,175,54,SUFFICIENT STOCK,False
2025-11-17,SKU02087,159,0,7,170,67,REORDER REQUIRED,True
2025-12-24,SKU02088,43,0,7,923,340,REORDER REQUIRED,True
2025-11-25,SKU02089,163,0,7,93,30,SUFFICIENT STOCK,False
2025-12-09,SKU02090,712,0,7,361,113,SUFFICIENT STOCK,False
2025-12-14,SKU02091,557,0,7,288,99,SUFFICIENT STOCK,False
2025-11-14,SKU02092,380,0,7,173,55,SUFFICIENT STOCK,False
2025-12-22,SKU02093,267,0,7,108,28,SUFFICIENT STOCK,False
2025-12-05,SKU02094,4523,0,7,1048,360,SUFFICIENT STOCK,False
2025-11-06,SKU02095,235,0,7,87,29,SUFFICIENT STOCK,False
2025-11-12,SKU02096,61,0,7,135,62,REORDER REQUIRED,True
2025-12-29,SKU02097,57,0,7,73,30,REORDER REQUIRED,True
2025-12-24,SKU02099,388,0,7,238,86,SUFFICIENT STOCK,False
2025-12-31,SKU02100,469,0,7,199,64,SUFFICIENT STOCK,False
2025-12-01,SKU02101,70,0,7,84,31,REORDER REQUIRED,True
2025-12-15,SKU02103,152,0,7,57,20,SUFFICIENT STOCK,False
2025-12-07,SKU02104,126,0,7,85,22,SUFFICIENT STOCK,False
2025-12-24,SKU02105,218,0,7,178,62,SUFFICIENT STOCK,True
2025-12-21,SKU02106,44,0,7,81,27,REORDER REQUIRED,True
2025-12-31,SKU02107,345,0,7,264,85,SUFFICIENT STOCK,True
2025-12-08,SKU02108,115,0,7,52,20,SUFFICIENT STOCK,False
2025-12-28,SKU02109,49,0,7,204,84,REORDER REQUIRED,True
2025-12-30,SKU02110,297,0,7,157,61,SUFFICIENT STOCK,False
2025-11-18,SKU02111,35,0,7,62,16,REORDER REQUIRED,True
2025-08-28,SKU02112,7534,0,7,1734,567,SUFFICIENT STOCK,False
2025-12-21,SKU02113,175,0,7,98,45,SUFFICIENT STOCK,False
2025-12-15,SKU02114,5500,0,7,1378,483,SUFFICIENT STOCK,False
2025-12-29,SKU02115,713,0,7,273,95,SUFFICIENT STOCK,False
2025-11-10,SKU02116,265,0,7,172,55,SUFFICIENT STOCK,False
2025-11-15,SKU02117,81,0,7,100,46,REORDER REQUIRED,True
2025-11-16,SKU02118,1,0,7,33,10,REORDER REQUIRED,True
2025-12-10,SKU02119,43,0,7,42,16,SUFFICIENT STOCK,True
2025-12-04,SKU02120,151,0,7,258,72,REORDER REQUIRED,True
2025-11-11,SKU02121,50,0,7,160,64,REORDER REQUIRED,True
2025-12-07,SKU02122,132,0,7,136,59,REORDER REQUIRED,True
2025-12-18,SKU02123,265,0,7,159,70,SUFFICIENT STOCK,False
2025-11-08,SKU02124,126,0,7,57,12,SUFFICIENT STOCK,False
2025-11-27,SKU02125,109,0,7,48,17,SUFFICIENT STOCK,False
2025-11-26,SKU02126,69,0,7,52,22,SUFFICIENT STOCK,True
2025-12-30,SKU02127,2,0,7,59,14,REORDER REQUIRED,True
2025-08-31,SKU02128,4607,0,7,1056,339,SUFFICIENT STOCK,False
2025-08-19,SKU02129,8077,0,7,1876,640,SUFFICIENT STOCK,False
2025-11-21,SKU02130,160,0,7,225,74,REORDER REQUIRED,True
2025-11-19,SKU02131,173,0,7,84,31,SUFFICIENT STOCK,False
2025-12-10,SKU02132,146,0,7,187,69,REORDER REQUIRED,True
2025-12-05,SKU02133,56,0,7,41,13,SUFFICIENT STOCK,False
2025-12-23,SKU02134,116,0,7,60,17,SUFFICIENT STOCK,False
2025-11-02,SKU02135,144,0,7,79,17,SUFFICIENT STOCK,False
2025-12-19,SKU02136,160,0,7,185,49,REORDER REQUIRED,True
2025-11-30,SKU02137,179,0,7,69,34,SUFFICIENT STOCK,False
2025-12-25,SKU02138,175,0,7,131,51,SUFFICIENT STOCK,True
2025-11-10,SKU02139,207,0,7,89,27,SUFFICIENT STOCK,False
2025-11-23,SKU02140,94,0,7,58,19,SUFFICIENT STOCK,False
2025-12-10,SKU02141,208,0,7,605,232,REORDER REQUIRED,True
2025-12-29,SKU02142,5450,0,7,1278,462,SUFFICIENT STOCK,False
2025-12-29,SKU02143,191,0,7,182,76,SUFFICIENT STOCK,True
2025-11-28,SKU02144,83,0,7,36,13,SUFFICIENT STOCK,False
2025-12-29,SKU02145,381,0,7,287,85,SUFFICIENT STOCK,False
2025-12-15,SKU02146,13,0,7,67,29,REORDER REQUIRED,True
2025-11-26,SKU02147,99,0,7,91,25,SUFFICIENT STOCK,True
2025-11-24,SKU02148,301,0,7,169,63,SUFFICIENT STOCK,False
2025-12-12,SKU02149,250,0,7,194,78,SUFFICIENT STOCK,True
2025-11-23,SKU02150,23,0,7,26,8,REORDER REQUIRED,True
2025-12-12,SKU02151,219,0,7,232,76,REORDER REQUIRED,True
2025-12-22,SKU02152,88,0,7,88,32,REORDER REQUIRED,True
2025-12-20,SKU02153,351,0,7,159,47,SUFFICIENT STOCK,False
2025-12-24,SKU02154,481,0,7,330,111,SUFFICIENT STOCK,False
2025-12-02,SKU02155,66,0,7,622,216,REORDER REQUIRED,True
2025-12-28,SKU02156,490,0,7,352,99,SUFFICIENT STOCK,False
2025-12-12,SKU02157,78,0,7,47,21,SUFFICIENT STOCK,False
2025-11-13,SKU02159,86,0,7,42,14,SUFFICIENT STOCK,False
2025-11-01,SKU02160,137,0,7,47,14,SUFFICIENT STOCK,False
2025-11-08,SKU02161,206,0,7,69,17,SUFFICIENT STOCK,False
2025-12-01,SKU02162,46,0,7,56,22,REORDER REQUIRED,True
2025-11-05,SKU02163,282,0,7,96,38,SUFFICIENT STOCK,False
2025-08-26,SKU02164,7760,0,7,1809,632,SUFFICIENT STOCK,False
2025-12-17,SKU02166,160,0,7,174,44,REORDER REQUIRED,True
2025-12-29,SKU02167,202,0,7,98,31,SUFFICIENT STOCK,False
2025-12-13,SKU02168,183,0,7,80,17,SUFFICIENT STOCK,False
2025-12-31,SKU02169,634,0,7,311,118,SUFFICIENT STOCK,False
2025-12-22,SKU02171,357,0,7,199,69,SUFFICIENT STOCK,False
2025-11-24,SKU02172,0,0,7,59,23,OUT OF STOCK,True
2025-12-17,SKU02173,216,0,7,94,35,SUFFICIENT STOCK,False
2025-12-17,SKU02175,88,0,7,120,46,REORDER REQUIRED,True
2025-12-16,SKU02176,196,0,7,773,249,REORDER REQUIRED,True
2025-11-17,SKU02177,163,0,7,70,25,SUFFICIENT STOCK,False
2025-12-12,SKU02178,64,0,7,54,14,SUFFICIENT STOCK,True
2025-12-20,SKU02179,487,0,7,298,98,SUFFICIENT STOCK,False
2025-12-18,SKU02180,232,0,7,223,77,SUFFICIENT STOCK,True
2025-12-25,SKU02182,80,0,7,56,21,SUFFICIENT STOCK,False
2025-12-02,SKU02183,134,0,7,104,39,SUFFICIENT STOCK,True
2025-12-23,SKU02184,231,0,7,164,66,SUFFICIENT STOCK,False
2025-11-11,SKU02185,102,0,7,73,21,SUFFICIENT STOCK,False
2025-11-08,SKU02186,92,0,7,54,18,SUFFICIENT STOCK,False
2025-11-26,SKU02187,126,0,7,80,34,SUFFICIENT STOCK,False
2025-12-10,SKU02188,67,0,7,46,16,SUFFICIENT STOCK,False
2025-12-03,SKU02189,137,0,7,119,39,SUFFICIENT STOCK,True
2025-11-16,SKU02190,156,0,7,84,26,SUFFICIENT STOCK,False
2025-12-18,SKU02191,274,0,7,124,40,SUFFICIENT STOCK,False
2025-12-11,SKU02192,405,0,7,202,88,SUFFICIENT STOCK,False
2025-12-05,SKU02193,125,0,7,57,22,SUFFICIENT STOCK,False
2025-12-20,SKU02194,208,0,7,84,36,SUFFICIENT STOCK,False
2025-12-29,SKU02195,382,0,7,272,87,SUFFICIENT STOCK,False
2025-12-26,SKU02196,200,0,7,112,40,SUFFICIENT STOCK,False
2025-11-14,SKU02197,269,0,7,210,78,SUFFICIENT STOCK,True
